trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.3, 'e': 0.15577974928671176}",30,19,19.5329438661391,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.3, 'e': 0.15422195179384465}",20,16,6.114883106645442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.3, 'e': 0.1526797322759062}",20,15,9.310470741795385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.3, 'e': 0.15115293495314713}",25,8,9.092904625347847,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
189,False,"{'a': 0.3, 'e': 0.14964140560361566}",35,22,21.696713490355357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.3, 'e': 0.1481449915475795}",20,8,-2.521640182460736,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.3, 'e': 0.1466635416321037}",25,0,3.665647580127703,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
192,False,"{'a': 0.3, 'e': 0.14519690621578268}",25,7,17.99117558130021,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.3, 'e': 0.14374493715362485}",20,6,-3.8091026798007674,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.3, 'e': 0.1423074877820886}",25,8,29.43286351910993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.3, 'e': 0.1408844129042677}",30,13,13.92685648742377,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.3, 'e': 0.13947556877522502}",25,15,13.651316952464228,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.3, 'e': 0.13808081308747278}",25,5,33.055131834830824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.3, 'e': 0.13670000495659804}",25,8,-45.376785227463564,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
199,False,"{'a': 0.3, 'e': 0.13533300490703207}",25,9,-31.325348461903438,"{0: 12, 1: 2, 2: 0, 3: 2, 4: 0}",1
200,False,"{'a': 0.3, 'e': 0.13397967485796175}",20,6,0.6905206515863545,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.3, 'e': 0.13263987810938213}",25,13,24.51124241195705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.3, 'e': 0.1313134793282883}",20,6,22.059446829041953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.3, 'e': 0.13000034453500542}",25,15,-16.86583694734982,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
204,False,"{'a': 0.3, 'e': 0.12870034108965536}",30,7,25.853218967783448,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.3, 'e': 0.12741333767875881}",25,14,6.2429001722840205,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.3, 'e': 0.12613920430197123}",20,0,-15.353921965464687,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
207,False,"{'a': 0.3, 'e': 0.12487781225895152}",25,8,9.887609410550922,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.123629034136362}",25,17,-8.554113090363675,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.3, 'e': 0.12239274379499838}",20,13,12.196392175791402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.3, 'e': 0.1211688163570484}",20,16,8.571778830599072,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.3, 'e': 0.11995712819347792}",35,24,18.300277916023504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.3, 'e': 0.11875755691154315}",20,13,-31.025307409388375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
213,False,"{'a': 0.3, 'e': 0.11756998134242772}",25,17,17.069721349488333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.3, 'e': 0.11639428152900344}",20,9,18.05421418796938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.3, 'e': 0.11523033871371341}",25,7,0.6607900305137451,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.3, 'e': 0.11407803532657627}",25,13,11.266188806163367,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.3, 'e': 0.11293725497331052}",25,6,-14.977716122398013,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.3, 'e': 0.1118078824235774}",35,20,30.678069901335427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.3, 'e': 0.11068980359934164}",20,16,8.664679101566886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.3, 'e': 0.10958290556334822}",20,0,30.28851483392375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.3, 'e': 0.10848707650771475}",20,10,19.858619224300693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.3, 'e': 0.1074022057426376}",25,11,24.455336925090847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.3, 'e': 0.10632818368521123}",20,8,-26.52253539511667,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
224,False,"{'a': 0.3, 'e': 0.10526490184835911}",25,15,14.256679064706884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.3, 'e': 0.10421225282987552}",25,15,14.889221537664866,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.3, 'e': 0.10317013030157676}",20,0,28.18418378953484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.3, 'e': 0.10213842899856099}",20,0,13.333684739994819,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
228,False,"{'a': 0.3, 'e': 0.10111704470857538}",25,10,18.291722534473944,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.3, 'e': 0.10010587426148963}",30,16,27.953984567563232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.3, 'e': 0.09910481551887473}",25,19,9.970173062147776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.3, 'e': 0.09811376736368599}",20,14,9.85076072554479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.3, 'e': 0.09713262969004913}",25,18,14.509617009369755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.3, 'e': 0.09616130339314863}",25,10,22.117202587841692,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.3, 'e': 0.09519969035921715}",20,11,16.64966509436961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 0.09424769345562498}",25,13,21.26324879842858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.3, 'e': 0.09330521652106873}",30,22,13.497805844731158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.3, 'e': 0.09237216435585804}",25,9,25.04167203011348,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.3, 'e': 0.09144844271229946}",25,7,-6.063805023017402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.3, 'e': 0.09053395828517646}",20,12,14.751216078186077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.3, 'e': 0.08962861870232469}",35,21,17.666642391459096,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.3, 'e': 0.08873233251530144}",25,8,29.992031137464096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.3, 'e': 0.08784500919014843}",20,14,14.751327787145282,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.3, 'e': 0.08696655909824694}",20,9,20.985878534418312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.3, 'e': 0.08609689350726446}",20,7,29.73195726104755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.3, 'e': 0.08523592457219181}",25,11,1.8345228336393282,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.3, 'e': 0.0843835653264699}",20,13,13.151842679637973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.3, 'e': 0.0835397296732052}",35,17,39.72846441526148,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.3, 'e': 0.08270433237647315}",20,10,9.958526995432067,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.3, 'e': 0.08187728905270841}",20,13,16.555136707325936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.3, 'e': 0.08105851616218133}",25,0,36.24763377806449,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.3, 'e': 0.08024793100055952}",25,18,13.40621982536466,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.3, 'e': 0.07944545169055392}",30,13,32.90839799518283,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.3, 'e': 0.07865099717364837}",20,9,22.855724887168424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.3, 'e': 0.07786448720191189}",20,9,-1.3885138663833045,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
255,False,"{'a': 0.3, 'e': 0.07708584232989277}",20,15,9.118425116260838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.3, 'e': 0.07631498390659384}",20,13,10.6750802765598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.3, 'e': 0.07555183406752791}",25,18,14.601994957247214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.3, 'e': 0.07479631572685264}",25,12,14.150121535046262,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.3, 'e': 0.07404835256958411}",20,0,27.795358800521264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.3, 'e': 0.07330786904388827}",25,19,9.296668297390688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.3, 'e': 0.07257479035344938}",35,18,33.1845280230569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.3, 'e': 0.07184904244991488}",25,8,19.763725632984343,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.3, 'e': 0.07113055202541574}",20,13,12.733587777040144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.3, 'e': 0.07041924650516158}",25,10,23.37949687786817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.3, 'e': 0.06971505404010997}",20,16,9.108928224264075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.3, 'e': 0.06901790349970886}",20,8,23.379259269567743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.3, 'e': 0.06832772446471178}",20,10,-11.71344560574329,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
268,False,"{'a': 0.3, 'e': 0.06764444722006466}",25,16,17.887698447622427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.3, 'e': 0.066968002747864}",20,12,15.616842512976994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.06629832272038537}",20,14,0.25376103250007587,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.3, 'e': 0.06563533949318151}",20,16,8.010077498213356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.3, 'e': 0.06497898609824969}",20,0,33.88093119873898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.3, 'e': 0.0643291962372672}",35,19,30.328109696029465,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.3, 'e': 0.06368590427489453}",20,12,16.360255306133233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.3, 'e': 0.06304904523214558}",20,0,37.38139346273617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.3, 'e': 0.06241855477982412}",25,18,13.629428492719324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.3, 'e': 0.06179436923202588}",20,8,20.357495786571,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.3, 'e': 0.06117642553970562}",30,15,27.553510191580465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.3, 'e': 0.06056466128430856}",20,8,23.23436722744082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.3, 'e': 0.05995901467146548}",25,8,28.363761949625836,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.3, 'e': 0.05935942452475082}",20,13,12.426689932269664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.3, 'e': 0.058765830279503314}",20,11,16.884214340219454,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.3, 'e': 0.05817817197670828}",20,3,25.63530019934913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.3, 'e': 0.057596390256941195}",20,11,14.945761769658787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.3, 'e': 0.05702042635437178}",20,16,8.105574443931987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.3, 'e': 0.05645022209082806}",25,15,18.925654635110345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.3, 'e': 0.05588571986991978}",20,12,14.590696854753059,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.3, 'e': 0.055326862671220584}",20,12,16.89874938561751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.3, 'e': 0.05477359404450838}",30,23,11.652136196761333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.054225858104063294}",20,14,-0.005868550741875422,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.3, 'e': 0.05368359952302266}",30,18,24.841296180999368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.3, 'e': 0.053146763527792434}",25,15,17.33192141747258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.3, 'e': 0.052615295892514506}",25,17,16.29612444952712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.3, 'e': 0.052089142933589364}",25,1,29.805371630346606,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.05156825150425347}",20,0,-5.355459424149289,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
